,HAX,HAY,PW1X,PW1Y,PW2X,PW2Y,WWX,WWY,BOLX,BOLY,GDALX,GDALY,GSURFX,GSURFY,H2OX,H2OY,sun,mon,tue,wed,thu,fri,sat,Company,distance_dsH2OE,distance_dsGSF,distance_dsP1,distance_dsGD,distance_BOL,distance_dsWW,distance_dsP2,distance_GroundSurf,distance_H2OE,distance_PWl,distance_PW2,distance_GDAL,distance_BOLE,distance_WW
1066,380,240,250,155,125,76,58,229,123,78,221,181,466,181,318,40,15,31,6,47,79,21,0,H2O Engine,68644,729,46225,47524,175561,12296370321,175561,27.0,262.0,215.0,419.0,218.0,419.0,333.0
1067,380,250,250,155,125,76,58,229,123,78,221,181,466,181,318,40,28,41,14,2,60,23,71,Ground Surf,73984,289,50625,51984,184041,13841287201,184041,17.0,272.0,225.0,429.0,228.0,429.0,343.0
1068,380,260,250,155,125,76,58,229,123,78,221,181,466,181,318,40,63,27,58,41,41,64,23,Glendale Wells,79524,49,55225,56644,192721,15527402881,192721,7.0,282.0,235.0,439.0,238.0,439.0,353.0
1069,380,270,250,155,125,76,58,229,123,78,221,181,466,181,318,40,60,65,23,64,43,79,54,Public Well 1,85264,9,60025,61504,201601,17363069361,201601,3.0,292.0,245.0,449.0,248.0,449.0,363.0
1070,380,280,250,155,125,76,58,229,123,78,221,181,466,181,318,40,76,50,25,2,58,61,29,Water Works II,91204,169,65025,66564,210681,19356878641,210681,13.0,302.0,255.0,459.0,258.0,459.0,373.0
1071,380,290,250,155,125,76,58,229,123,78,221,181,466,181,318,40,18,24,33,47,37,81,66,Bowles W&S,97344,529,70225,71824,219961,21517662721,219961,23.0,312.0,265.0,469.0,268.0,469.0,383.0
1072,380,300,250,155,125,76,58,229,123,78,221,181,466,181,318,40,83,24,18,2,31,46,26,Public Well 1,103684,1089,75625,77284,229441,23854493601,229441,33.0,322.0,275.0,479.0,278.0,479.0,393.0
1073,390,20,250,155,125,76,58,229,123,78,221,181,466,181,318,40,58,11,13,12,71,55,11,Bowles W&S,2704,56169,25,64,43681,228886641,43681,237.0,52.0,5.0,209.0,8.0,209.0,123.0
1074,390,30,250,155,125,76,58,229,123,78,221,181,466,181,318,40,60,27,14,48,38,8,23,Public Well 1,3844,51529,225,324,47961,312900721,47961,227.0,62.0,15.0,219.0,18.0,219.0,133.0
1075,390,40,250,155,125,76,58,229,123,78,221,181,466,181,318,40,13,40,29,21,9,11,95,Public Well 1,5184,47089,625,784,52441,418161601,52441,217.0,72.0,25.0,229.0,28.0,229.0,143.0
1076,390,50,250,155,125,76,58,229,123,78,221,181,466,181,318,40,39,47,52,23,43,76,36,Water Works II,6724,42849,1225,1444,57121,547981281,57121,207.0,82.0,35.0,239.0,38.0,239.0,153.0
1077,390,60,250,155,125,76,58,229,123,78,221,181,466,181,318,40,8,1,29,56,21,4,9,Public Well 2,8464,38809,2025,2304,62001,705911761,62001,197.0,92.0,45.0,249.0,48.0,249.0,163.0
1078,390,70,250,155,125,76,58,229,123,78,221,181,466,181,318,40,68,22,27,25,44,53,67,Public Well 1,10404,34969,3025,3364,67081,895745041,67081,187.0,102.0,55.0,259.0,58.0,259.0,173.0
1079,390,80,250,155,125,76,58,229,123,78,221,181,466,181,318,40,77,62,57,39,45,49,51,Water Works II,12544,31329,4225,4624,72361,1121513121,72361,177.0,112.0,65.0,269.0,68.0,269.0,183.0
1080,390,90,250,155,125,76,58,229,123,78,221,181,466,181,318,40,64,11,52,17,80,72,87,Public Well 1,14884,27889,5625,6084,77841,1387488001,77841,167.0,122.0,75.0,279.0,78.0,279.0,193.0
1081,390,100,250,155,125,76,58,229,123,78,221,181,466,181,318,40,85,23,13,18,23,52,80,Bowles W&S,17424,24649,7225,7744,83521,1698181681,83521,157.0,132.0,85.0,289.0,88.0,289.0,203.0
1082,390,110,250,155,125,76,58,229,123,78,221,181,466,181,318,40,4,47,24,38,36,38,24,Public Well 1,20164,21609,9025,9604,89401,2058346161,89401,147.0,142.0,95.0,299.0,98.0,299.0,213.0
1083,390,120,250,155,125,76,58,229,123,78,221,181,466,181,318,40,12,63,20,56,61,6,1,Public Well 1,23104,18769,11025,11664,95481,2472973441,95481,137.0,152.0,105.0,309.0,108.0,309.0,223.0
1084,390,130,250,155,125,76,58,229,123,78,221,181,466,181,318,40,28,29,41,36,80,16,94,Glendale Wells,26244,16129,13225,13924,101761,2947295521,101761,127.0,162.0,115.0,319.0,118.0,319.0,233.0
1085,390,140,250,155,125,76,58,229,123,78,221,181,466,181,318,40,74,45,26,64,9,38,81,Public Well 1,29584,13689,15625,16384,108241,3486784401,108241,117.0,172.0,125.0,329.0,128.0,329.0,243.0
1086,390,150,250,155,125,76,58,229,123,78,221,181,466,181,318,40,72,31,12,52,60,38,15,Public Well 2,33124,11449,18225,19044,114921,4097152081,114921,107.0,182.0,135.0,339.0,138.0,339.0,253.0
1087,390,160,250,155,125,76,58,229,123,78,221,181,466,181,318,40,84,68,5,9,51,34,86,Ground Surf,36864,9409,21025,21904,121801,4784350561,121801,97.0,192.0,145.0,349.0,148.0,349.0,263.0
1088,390,170,250,155,125,76,58,229,123,78,221,181,466,181,318,40,27,49,20,7,46,4,36,Water Works II,40804,7569,24025,24964,128881,5554571841,128881,87.0,202.0,155.0,359.0,158.0,359.0,273.0
1089,390,180,250,155,125,76,58,229,123,78,221,181,466,181,318,40,32,57,45,57,37,2,90,Public Well 1,44944,5929,27225,28224,136161,6414247921,136161,77.0,212.0,165.0,369.0,168.0,369.0,283.0
1090,390,190,250,155,125,76,58,229,123,78,221,181,466,181,318,40,40,31,25,35,23,15,87,Glendale Wells,49284,4489,30625,31684,143641,7370050801,143641,67.0,222.0,175.0,379.0,178.0,379.0,293.0
1091,390,200,250,155,125,76,58,229,123,78,221,181,466,181,318,40,57,48,20,65,77,35,60,Glendale Wells,53824,3249,34225,35344,151321,8428892481,151321,57.0,232.0,185.0,389.0,188.0,389.0,303.0
1092,390,210,250,155,125,76,58,229,123,78,221,181,466,181,318,40,20,69,2,70,36,35,17,Bowles W&S,58564,2209,38025,39204,159201,9597924961,159201,47.0,242.0,195.0,399.0,198.0,399.0,313.0
1093,390,220,250,155,125,76,58,229,123,78,221,181,466,181,318,40,62,58,30,7,11,29,94,Water Works II,63504,1369,42025,43264,167281,10884540241,167281,37.0,252.0,205.0,409.0,208.0,409.0,323.0
1094,390,230,250,155,125,76,58,229,123,78,221,181,466,181,318,40,3,45,4,20,58,1,15,H2O Engine,68644,729,46225,47524,175561,12296370321,175561,27.0,262.0,215.0,419.0,218.0,419.0,333.0
1095,390,240,250,155,125,76,58,229,123,78,221,181,466,181,318,40,14,54,2,30,43,16,36,Public Well 1,73984,289,50625,51984,184041,13841287201,184041,17.0,272.0,225.0,429.0,228.0,429.0,343.0
1096,390,250,250,155,125,76,58,229,123,78,221,181,466,181,318,40,30,0,57,2,61,24,62,Bowles W&S,79524,49,55225,56644,192721,15527402881,192721,7.0,282.0,235.0,439.0,238.0,439.0,353.0
1097,390,260,250,155,125,76,58,229,123,78,221,181,466,181,318,40,18,23,38,58,54,59,82,Ground Surf,85264,9,60025,61504,201601,17363069361,201601,3.0,292.0,245.0,449.0,248.0,449.0,363.0
1098,390,270,250,155,125,76,58,229,123,78,221,181,466,181,318,40,42,50,59,6,53,73,27,Ground Surf,91204,169,65025,66564,210681,19356878641,210681,13.0,302.0,255.0,459.0,258.0,459.0,373.0
1099,390,280,250,155,125,76,58,229,123,78,221,181,466,181,318,40,9,32,12,48,48,45,24,Public Well 1,97344,529,70225,71824,219961,21517662721,219961,23.0,312.0,265.0,469.0,268.0,469.0,383.0
1100,390,290,250,155,125,76,58,229,123,78,221,181,466,181,318,40,17,31,6,24,46,2,35,H2O Engine,103684,1089,75625,77284,229441,23854493601,229441,33.0,322.0,275.0,479.0,278.0,479.0,393.0
1101,390,300,250,155,125,76,58,229,123,78,221,181,466,181,318,40,66,54,37,7,66,79,48,Ground Surf,110224,1849,81225,82944,239121,26376683281,239121,43.0,332.0,285.0,489.0,288.0,489.0,403.0
1102,400,20,250,155,125,76,58,229,123,78,221,181,466,181,318,40,41,21,54,59,19,29,78,Water Works II,3844,51529,225,324,47961,312900721,47961,227.0,62.0,15.0,219.0,18.0,219.0,133.0
1103,400,30,250,155,125,76,58,229,123,78,221,181,466,181,318,40,18,12,25,61,61,2,58,Bowles W&S,5184,47089,625,784,52441,418161601,52441,217.0,72.0,25.0,229.0,28.0,229.0,143.0
1104,400,40,250,155,125,76,58,229,123,78,221,181,466,181,318,40,33,22,55,2,20,41,3,Ground Surf,6724,42849,1225,1444,57121,547981281,57121,207.0,82.0,35.0,239.0,38.0,239.0,153.0
1105,400,50,250,155,125,76,58,229,123,78,221,181,466,181,318,40,29,0,7,56,72,35,74,H2O Engine,8464,38809,2025,2304,62001,705911761,62001,197.0,92.0,45.0,249.0,48.0,249.0,163.0
1106,400,60,250,155,125,76,58,229,123,78,221,181,466,181,318,40,44,44,15,45,16,70,23,Public Well 2,10404,34969,3025,3364,67081,895745041,67081,187.0,102.0,55.0,259.0,58.0,259.0,173.0
1107,400,70,250,155,125,76,58,229,123,78,221,181,466,181,318,40,73,10,21,9,32,28,90,Public Well 1,12544,31329,4225,4624,72361,1121513121,72361,177.0,112.0,65.0,269.0,68.0,269.0,183.0
1108,400,80,250,155,125,76,58,229,123,78,221,181,466,181,318,40,20,30,0,26,62,22,30,Glendale Wells,14884,27889,5625,6084,77841,1387488001,77841,167.0,122.0,75.0,279.0,78.0,279.0,193.0
1109,400,90,250,155,125,76,58,229,123,78,221,181,466,181,318,40,61,27,52,6,42,83,79,Public Well 2,17424,24649,7225,7744,83521,1698181681,83521,157.0,132.0,85.0,289.0,88.0,289.0,203.0
1110,400,100,250,155,125,76,58,229,123,78,221,181,466,181,318,40,75,0,44,31,80,32,77,Glendale Wells,20164,21609,9025,9604,89401,2058346161,89401,147.0,142.0,95.0,299.0,98.0,299.0,213.0
1111,400,110,250,155,125,76,58,229,123,78,221,181,466,181,318,40,0,41,21,22,72,49,89,Ground Surf,23104,18769,11025,11664,95481,2472973441,95481,137.0,152.0,105.0,309.0,108.0,309.0,223.0
1112,400,120,250,155,125,76,58,229,123,78,221,181,466,181,318,40,8,51,57,19,5,19,64,Water Works II,26244,16129,13225,13924,101761,2947295521,101761,127.0,162.0,115.0,319.0,118.0,319.0,233.0
1113,400,130,250,155,125,76,58,229,123,78,221,181,466,181,318,40,17,52,20,32,3,42,96,Glendale Wells,29584,13689,15625,16384,108241,3486784401,108241,117.0,172.0,125.0,329.0,128.0,329.0,243.0
1114,400,140,250,155,125,76,58,229,123,78,221,181,466,181,318,40,2,33,18,20,62,89,69,Glendale Wells,33124,11449,18225,19044,114921,4097152081,114921,107.0,182.0,135.0,339.0,138.0,339.0,253.0
1115,400,150,250,155,125,76,58,229,123,78,221,181,466,181,318,40,15,44,59,24,26,24,63,Water Works II,36864,9409,21025,21904,121801,4784350561,121801,97.0,192.0,145.0,349.0,148.0,349.0,263.0
1116,400,160,250,155,125,76,58,229,123,78,221,181,466,181,318,40,71,24,3,16,24,37,81,Water Works II,40804,7569,24025,24964,128881,5554571841,128881,87.0,202.0,155.0,359.0,158.0,359.0,273.0
1117,400,170,250,155,125,76,58,229,123,78,221,181,466,181,318,40,43,12,48,27,62,75,15,Public Well 1,44944,5929,27225,28224,136161,6414247921,136161,77.0,212.0,165.0,369.0,168.0,369.0,283.0
1118,400,180,250,155,125,76,58,229,123,78,221,181,466,181,318,40,24,44,7,62,64,33,69,Glendale Wells,49284,4489,30625,31684,143641,7370050801,143641,67.0,222.0,175.0,379.0,178.0,379.0,293.0
1119,400,190,250,155,125,76,58,229,123,78,221,181,466,181,318,40,40,50,22,0,11,39,0,Ground Surf,53824,3249,34225,35344,151321,8428892481,151321,57.0,232.0,185.0,389.0,188.0,389.0,303.0
1120,400,200,250,155,125,76,58,229,123,78,221,181,466,181,318,40,33,51,4,26,74,43,33,Water Works II,58564,2209,38025,39204,159201,9597924961,159201,47.0,242.0,195.0,399.0,198.0,399.0,313.0
1121,400,210,250,155,125,76,58,229,123,78,221,181,466,181,318,40,80,60,51,65,23,58,10,Glendale Wells,63504,1369,42025,43264,167281,10884540241,167281,37.0,252.0,205.0,409.0,208.0,409.0,323.0
1122,400,220,250,155,125,76,58,229,123,78,221,181,466,181,318,40,26,12,40,66,48,52,14,H2O Engine,68644,729,46225,47524,175561,12296370321,175561,27.0,262.0,215.0,419.0,218.0,419.0,333.0
1123,400,230,250,155,125,76,58,229,123,78,221,181,466,181,318,40,68,12,41,41,26,64,44,Bowles W&S,73984,289,50625,51984,184041,13841287201,184041,17.0,272.0,225.0,429.0,228.0,429.0,343.0
1124,400,240,250,155,125,76,58,229,123,78,221,181,466,181,318,40,29,30,47,8,56,17,92,Public Well 2,79524,49,55225,56644,192721,15527402881,192721,7.0,282.0,235.0,439.0,238.0,439.0,353.0
1125,400,250,250,155,125,76,58,229,123,78,221,181,466,181,318,40,66,23,2,21,8,10,46,Water Works II,85264,9,60025,61504,201601,17363069361,201601,3.0,292.0,245.0,449.0,248.0,449.0,363.0
1126,400,260,250,155,125,76,58,229,123,78,221,181,466,181,318,40,46,52,47,34,37,1,47,Bowles W&S,91204,169,65025,66564,210681,19356878641,210681,13.0,302.0,255.0,459.0,258.0,459.0,373.0
1127,400,270,250,155,125,76,58,229,123,78,221,181,466,181,318,40,12,49,54,22,46,12,13,Public Well 1,97344,529,70225,71824,219961,21517662721,219961,23.0,312.0,265.0,469.0,268.0,469.0,383.0
1128,400,280,250,155,125,76,58,229,123,78,221,181,466,181,318,40,36,6,15,18,20,70,22,Public Well 1,103684,1089,75625,77284,229441,23854493601,229441,33.0,322.0,275.0,479.0,278.0,479.0,393.0
1129,400,290,250,155,125,76,58,229,123,78,221,181,466,181,318,40,73,11,20,37,24,57,53,Bowles W&S,110224,1849,81225,82944,239121,26376683281,239121,43.0,332.0,285.0,489.0,288.0,489.0,403.0
1130,400,300,250,155,125,76,58,229,123,78,221,181,466,181,318,40,43,31,58,37,5,23,44,H2O Engine,116964,2809,87025,88804,249001,29093783761,249001,53.0,342.0,295.0,499.0,298.0,499.0,413.0
1131,410,20,250,155,125,76,58,229,123,78,221,181,466,181,318,40,9,9,44,27,52,36,37,Bowles W&S,5184,47089,625,784,52441,418161601,52441,217.0,72.0,25.0,229.0,28.0,229.0,143.0
1132,410,30,250,155,125,76,58,229,123,78,221,181,466,181,318,40,67,19,35,56,62,27,62,Ground Surf,6724,42849,1225,1444,57121,547981281,57121,207.0,82.0,35.0,239.0,38.0,239.0,153.0
1133,410,40,250,155,125,76,58,229,123,78,221,181,466,181,318,40,71,20,26,30,77,86,28,Glendale Wells,8464,38809,2025,2304,62001,705911761,62001,197.0,92.0,45.0,249.0,48.0,249.0,163.0
1134,410,50,250,155,125,76,58,229,123,78,221,181,466,181,318,40,27,68,8,59,17,45,84,Public Well 1,10404,34969,3025,3364,67081,895745041,67081,187.0,102.0,55.0,259.0,58.0,259.0,173.0
1135,410,60,250,155,125,76,58,229,123,78,221,181,466,181,318,40,36,13,58,70,26,51,100,Bowles W&S,12544,31329,4225,4624,72361,1121513121,72361,177.0,112.0,65.0,269.0,68.0,269.0,183.0
1136,410,70,250,155,125,76,58,229,123,78,221,181,466,181,318,40,10,53,9,39,30,70,35,Bowles W&S,14884,27889,5625,6084,77841,1387488001,77841,167.0,122.0,75.0,279.0,78.0,279.0,193.0
1137,410,80,250,155,125,76,58,229,123,78,221,181,466,181,318,40,80,31,53,52,62,21,75,H2O Engine,17424,24649,7225,7744,83521,1698181681,83521,157.0,132.0,85.0,289.0,88.0,289.0,203.0
1138,410,90,250,155,125,76,58,229,123,78,221,181,466,181,318,40,9,24,15,36,75,36,36,Public Well 1,20164,21609,9025,9604,89401,2058346161,89401,147.0,142.0,95.0,299.0,98.0,299.0,213.0
1139,410,100,250,155,125,76,58,229,123,78,221,181,466,181,318,40,78,10,7,28,35,37,69,Glendale Wells,23104,18769,11025,11664,95481,2472973441,95481,137.0,152.0,105.0,309.0,108.0,309.0,223.0
1140,410,110,250,155,125,76,58,229,123,78,221,181,466,181,318,40,83,63,32,14,0,55,99,Public Well 2,26244,16129,13225,13924,101761,2947295521,101761,127.0,162.0,115.0,319.0,118.0,319.0,233.0
1141,410,120,250,155,125,76,58,229,123,78,221,181,466,181,318,40,36,51,36,12,68,69,58,Public Well 1,29584,13689,15625,16384,108241,3486784401,108241,117.0,172.0,125.0,329.0,128.0,329.0,243.0
1142,410,130,250,155,125,76,58,229,123,78,221,181,466,181,318,40,79,33,9,2,41,46,98,Water Works II,33124,11449,18225,19044,114921,4097152081,114921,107.0,182.0,135.0,339.0,138.0,339.0,253.0
1143,410,140,250,155,125,76,58,229,123,78,221,181,466,181,318,40,36,50,10,13,25,49,71,Public Well 2,36864,9409,21025,21904,121801,4784350561,121801,97.0,192.0,145.0,349.0,148.0,349.0,263.0
1144,410,150,250,155,125,76,58,229,123,78,221,181,466,181,318,40,60,18,48,63,56,71,45,Bowles W&S,40804,7569,24025,24964,128881,5554571841,128881,87.0,202.0,155.0,359.0,158.0,359.0,273.0
1145,410,160,250,155,125,76,58,229,123,78,221,181,466,181,318,40,64,2,40,52,39,14,38,Public Well 1,44944,5929,27225,28224,136161,6414247921,136161,77.0,212.0,165.0,369.0,168.0,369.0,283.0
1146,410,170,250,155,125,76,58,229,123,78,221,181,466,181,318,40,76,50,59,31,7,38,37,Glendale Wells,49284,4489,30625,31684,143641,7370050801,143641,67.0,222.0,175.0,379.0,178.0,379.0,293.0
1147,410,180,250,155,125,76,58,229,123,78,221,181,466,181,318,40,6,26,12,65,45,61,26,Public Well 1,53824,3249,34225,35344,151321,8428892481,151321,57.0,232.0,185.0,389.0,188.0,389.0,303.0
1148,410,190,250,155,125,76,58,229,123,78,221,181,466,181,318,40,47,46,25,28,6,47,64,Public Well 2,58564,2209,38025,39204,159201,9597924961,159201,47.0,242.0,195.0,399.0,198.0,399.0,313.0
1149,410,200,250,155,125,76,58,229,123,78,221,181,466,181,318,40,47,13,13,12,62,67,66,Bowles W&S,63504,1369,42025,43264,167281,10884540241,167281,37.0,252.0,205.0,409.0,208.0,409.0,323.0
1150,410,210,250,155,125,76,58,229,123,78,221,181,466,181,318,40,76,52,18,10,21,50,72,Glendale Wells,68644,729,46225,47524,175561,12296370321,175561,27.0,262.0,215.0,419.0,218.0,419.0,333.0
1151,410,220,250,155,125,76,58,229,123,78,221,181,466,181,318,40,38,41,15,64,33,5,95,Public Well 1,73984,289,50625,51984,184041,13841287201,184041,17.0,272.0,225.0,429.0,228.0,429.0,343.0
1152,410,230,250,155,125,76,58,229,123,78,221,181,466,181,318,40,74,59,39,65,36,4,22,Glendale Wells,79524,49,55225,56644,192721,15527402881,192721,7.0,282.0,235.0,439.0,238.0,439.0,353.0
1153,410,240,250,155,125,76,58,229,123,78,221,181,466,181,318,40,32,18,49,25,33,2,47,Glendale Wells,85264,9,60025,61504,201601,17363069361,201601,3.0,292.0,245.0,449.0,248.0,449.0,363.0
1154,410,250,250,155,125,76,58,229,123,78,221,181,466,181,318,40,24,61,52,17,57,53,21,Water Works II,91204,169,65025,66564,210681,19356878641,210681,13.0,302.0,255.0,459.0,258.0,459.0,373.0
1155,410,260,250,155,125,76,58,229,123,78,221,181,466,181,318,40,11,27,43,51,14,3,28,Public Well 2,97344,529,70225,71824,219961,21517662721,219961,23.0,312.0,265.0,469.0,268.0,469.0,383.0
1156,410,270,250,155,125,76,58,229,123,78,221,181,466,181,318,40,29,53,39,43,30,4,74,Public Well 1,103684,1089,75625,77284,229441,23854493601,229441,33.0,322.0,275.0,479.0,278.0,479.0,393.0
1157,410,280,250,155,125,76,58,229,123,78,221,181,466,181,318,40,41,36,14,67,22,78,0,H2O Engine,110224,1849,81225,82944,239121,26376683281,239121,43.0,332.0,285.0,489.0,288.0,489.0,403.0
1158,410,290,250,155,125,76,58,229,123,78,221,181,466,181,318,40,3,31,42,16,56,37,79,Bowles W&S,116964,2809,87025,88804,249001,29093783761,249001,53.0,342.0,295.0,499.0,298.0,499.0,413.0
1159,410,300,250,155,125,76,58,229,123,78,221,181,466,181,318,40,8,65,8,68,61,15,29,H2O Engine,123904,3969,93025,94864,259081,32015587041,259081,63.0,352.0,305.0,509.0,308.0,509.0,423.0
1160,420,20,250,155,125,76,58,229,123,78,221,181,466,181,318,40,40,53,37,56,24,54,28,Public Well 2,6724,42849,1225,1444,57121,547981281,57121,207.0,82.0,35.0,239.0,38.0,239.0,153.0
1161,420,30,250,155,125,76,58,229,123,78,221,181,466,181,318,40,63,59,54,1,0,4,41,Ground Surf,8464,38809,2025,2304,62001,705911761,62001,197.0,92.0,45.0,249.0,48.0,249.0,163.0
1162,420,40,250,155,125,76,58,229,123,78,221,181,466,181,318,40,19,8,33,66,23,2,44,Water Works II,10404,34969,3025,3364,67081,895745041,67081,187.0,102.0,55.0,259.0,58.0,259.0,173.0
1163,420,50,250,155,125,76,58,229,123,78,221,181,466,181,318,40,21,45,20,36,65,54,61,Ground Surf,12544,31329,4225,4624,72361,1121513121,72361,177.0,112.0,65.0,269.0,68.0,269.0,183.0
1164,420,60,250,155,125,76,58,229,123,78,221,181,466,181,318,40,46,15,38,68,56,77,12,H2O Engine,14884,27889,5625,6084,77841,1387488001,77841,167.0,122.0,75.0,279.0,78.0,279.0,193.0
1165,420,70,250,155,125,76,58,229,123,78,221,181,466,181,318,40,37,51,9,53,26,74,54,Public Well 1,17424,24649,7225,7744,83521,1698181681,83521,157.0,132.0,85.0,289.0,88.0,289.0,203.0
1166,420,80,250,155,125,76,58,229,123,78,221,181,466,181,318,40,74,65,41,14,64,20,33,Glendale Wells,20164,21609,9025,9604,89401,2058346161,89401,147.0,142.0,95.0,299.0,98.0,299.0,213.0
1167,420,90,250,155,125,76,58,229,123,78,221,181,466,181,318,40,81,61,9,37,67,43,29,Public Well 1,23104,18769,11025,11664,95481,2472973441,95481,137.0,152.0,105.0,309.0,108.0,309.0,223.0
1168,420,100,250,155,125,76,58,229,123,78,221,181,466,181,318,40,57,41,49,20,16,63,49,Glendale Wells,26244,16129,13225,13924,101761,2947295521,101761,127.0,162.0,115.0,319.0,118.0,319.0,233.0
1169,420,110,250,155,125,76,58,229,123,78,221,181,466,181,318,40,35,23,41,62,59,66,87,Public Well 2,29584,13689,15625,16384,108241,3486784401,108241,117.0,172.0,125.0,329.0,128.0,329.0,243.0
1170,420,120,250,155,125,76,58,229,123,78,221,181,466,181,318,40,24,45,23,47,27,32,11,Glendale Wells,33124,11449,18225,19044,114921,4097152081,114921,107.0,182.0,135.0,339.0,138.0,339.0,253.0
1171,420,130,250,155,125,76,58,229,123,78,221,181,466,181,318,40,31,9,27,2,29,80,95,Public Well 1,36864,9409,21025,21904,121801,4784350561,121801,97.0,192.0,145.0,349.0,148.0,349.0,263.0
1172,420,140,250,155,125,76,58,229,123,78,221,181,466,181,318,40,59,70,6,14,13,81,52,Ground Surf,40804,7569,24025,24964,128881,5554571841,128881,87.0,202.0,155.0,359.0,158.0,359.0,273.0
1173,420,150,250,155,125,76,58,229,123,78,221,181,466,181,318,40,4,49,36,62,9,72,73,H2O Engine,44944,5929,27225,28224,136161,6414247921,136161,77.0,212.0,165.0,369.0,168.0,369.0,283.0
1174,420,160,250,155,125,76,58,229,123,78,221,181,466,181,318,40,2,54,40,44,59,18,16,Ground Surf,49284,4489,30625,31684,143641,7370050801,143641,67.0,222.0,175.0,379.0,178.0,379.0,293.0
1175,420,170,250,155,125,76,58,229,123,78,221,181,466,181,318,40,9,29,38,12,38,63,57,Public Well 1,53824,3249,34225,35344,151321,8428892481,151321,57.0,232.0,185.0,389.0,188.0,389.0,303.0
1176,420,180,250,155,125,76,58,229,123,78,221,181,466,181,318,40,58,0,57,14,44,35,9,H2O Engine,58564,2209,38025,39204,159201,9597924961,159201,47.0,242.0,195.0,399.0,198.0,399.0,313.0
1177,420,190,250,155,125,76,58,229,123,78,221,181,466,181,318,40,2,41,9,9,74,65,71,Glendale Wells,63504,1369,42025,43264,167281,10884540241,167281,37.0,252.0,205.0,409.0,208.0,409.0,323.0
1178,420,200,250,155,125,76,58,229,123,78,221,181,466,181,318,40,11,54,59,42,16,51,24,Ground Surf,68644,729,46225,47524,175561,12296370321,175561,27.0,262.0,215.0,419.0,218.0,419.0,333.0
1179,420,210,250,155,125,76,58,229,123,78,221,181,466,181,318,40,45,43,40,18,78,64,65,Ground Surf,73984,289,50625,51984,184041,13841287201,184041,17.0,272.0,225.0,429.0,228.0,429.0,343.0
1180,420,220,250,155,125,76,58,229,123,78,221,181,466,181,318,40,78,47,32,50,25,82,98,H2O Engine,79524,49,55225,56644,192721,15527402881,192721,7.0,282.0,235.0,439.0,238.0,439.0,353.0
1181,420,230,250,155,125,76,58,229,123,78,221,181,466,181,318,40,50,42,23,60,38,16,7,Public Well 1,85264,9,60025,61504,201601,17363069361,201601,3.0,292.0,245.0,449.0,248.0,449.0,363.0
1182,420,240,250,155,125,76,58,229,123,78,221,181,466,181,318,40,58,28,7,34,24,90,92,Public Well 2,91204,169,65025,66564,210681,19356878641,210681,13.0,302.0,255.0,459.0,258.0,459.0,373.0
1183,420,250,250,155,125,76,58,229,123,78,221,181,466,181,318,40,26,67,58,3,58,80,35,Bowles W&S,97344,529,70225,71824,219961,21517662721,219961,23.0,312.0,265.0,469.0,268.0,469.0,383.0
1184,420,260,250,155,125,76,58,229,123,78,221,181,466,181,318,40,43,61,47,20,31,27,10,Public Well 2,103684,1089,75625,77284,229441,23854493601,229441,33.0,322.0,275.0,479.0,278.0,479.0,393.0
1185,420,270,250,155,125,76,58,229,123,78,221,181,466,181,318,40,9,44,3,18,2,42,69,Ground Surf,110224,1849,81225,82944,239121,26376683281,239121,43.0,332.0,285.0,489.0,288.0,489.0,403.0
1186,420,280,250,155,125,76,58,229,123,78,221,181,466,181,318,40,54,29,15,16,68,29,37,Ground Surf,116964,2809,87025,88804,249001,29093783761,249001,53.0,342.0,295.0,499.0,298.0,499.0,413.0
1187,420,290,250,155,125,76,58,229,123,78,221,181,466,181,318,40,81,54,17,56,25,54,41,Ground Surf,123904,3969,93025,94864,259081,32015587041,259081,63.0,352.0,305.0,509.0,308.0,509.0,423.0
1188,420,300,250,155,125,76,58,229,123,78,221,181,466,181,318,40,13,24,48,52,58,61,29,Public Well 1,131044,5329,99225,101124,269361,35152125121,269361,73.0,362.0,315.0,519.0,318.0,519.0,433.0
1189,430,20,250,155,125,76,58,229,123,78,221,181,466,181,318,40,11,15,39,44,4,67,46,Water Works II,8464,38809,2025,2304,62001,705911761,62001,197.0,92.0,45.0,249.0,48.0,249.0,163.0
1190,430,30,250,155,125,76,58,229,123,78,221,181,466,181,318,40,34,1,50,21,44,10,7,Glendale Wells,10404,34969,3025,3364,67081,895745041,67081,187.0,102.0,55.0,259.0,58.0,259.0,173.0
1191,430,40,250,155,125,76,58,229,123,78,221,181,466,181,318,40,20,25,58,10,55,64,23,H2O Engine,12544,31329,4225,4624,72361,1121513121,72361,177.0,112.0,65.0,269.0,68.0,269.0,183.0
1192,430,50,250,155,125,76,58,229,123,78,221,181,466,181,318,40,69,20,50,59,40,88,90,Water Works II,14884,27889,5625,6084,77841,1387488001,77841,167.0,122.0,75.0,279.0,78.0,279.0,193.0
1193,430,60,250,155,125,76,58,229,123,78,221,181,466,181,318,40,58,35,24,40,39,64,82,H2O Engine,17424,24649,7225,7744,83521,1698181681,83521,157.0,132.0,85.0,289.0,88.0,289.0,203.0
1194,430,70,250,155,125,76,58,229,123,78,221,181,466,181,318,40,82,64,8,43,22,83,35,Public Well 1,20164,21609,9025,9604,89401,2058346161,89401,147.0,142.0,95.0,299.0,98.0,299.0,213.0
