,A,B,C,D,sun,mon,tue,wed,thu,fri,sat,x_diff,y_diff,weekend_total,weekday_total,weekday_avg,weekend_avg,wk_cost_prod,wk_cost_sell,margin_wkday,wkend_cost_prod,wkend_cost_sell,margin_wkend,distance_sq,disFCenterWell,line_charge,water_sold
1129,400,290,110,110,83,61,27,19,48,10,14,-290,-180,107,155,38.75,35.666666666666664,41.85,55.8,13.949999999999996,25.68,43.87,18.189999999999998,116500,341.32,44.37,148.36
1130,400,300,110,110,6,12,60,52,59,38,71,-290,-190,115,183,45.75,38.333333333333336,49.410000000000004,65.88,16.46999999999999,27.599999999999998,47.15,19.55,120200,346.7,45.07,162.84
1131,410,20,110,110,11,60,19,11,38,58,50,-300,90,119,128,32.0,39.666666666666664,34.56,46.08,11.519999999999996,28.56,48.79,20.23,98100,313.21,40.72,139.66
1132,410,30,110,110,6,43,40,14,1,22,56,-300,80,84,98,24.5,28.0,26.46,35.28,8.82,20.16,34.44,14.279999999999998,96400,310.48,40.36,113.38
1133,410,40,110,110,28,41,11,40,58,14,49,-300,70,91,150,37.5,30.333333333333332,40.5,54.0,13.5,21.84,37.309999999999995,15.469999999999995,94900,308.06,40.05,135.3
1134,410,50,110,110,31,15,1,57,0,40,97,-300,60,168,73,18.25,56.0,19.71,26.279999999999998,6.569999999999997,40.32,68.88,28.559999999999995,93600,305.94,39.77,138.98
1135,410,60,110,110,74,34,48,19,51,77,62,-300,50,213,152,38.0,71.0,41.040000000000006,54.72,13.679999999999993,51.12,87.33,36.21,92500,304.14,39.54,187.04
1136,410,70,110,110,43,58,28,49,52,71,23,-300,40,137,187,46.75,45.666666666666664,50.49,67.32,16.82999999999999,32.879999999999995,56.169999999999995,23.29,91600,302.65,39.34,167.71
1137,410,80,110,110,23,57,31,21,42,85,45,-300,30,153,151,37.75,51.0,40.77,54.36,13.589999999999996,36.72,62.73,26.009999999999998,90900,301.5,39.2,160.98
1138,410,90,110,110,36,14,32,49,25,71,8,-300,20,115,120,30.0,38.333333333333336,32.400000000000006,43.199999999999996,10.79999999999999,27.599999999999998,47.15,19.55,90400,300.67,39.09,133.32
1139,410,100,110,110,9,65,26,59,50,68,49,-300,10,126,200,50.0,42.0,54.0,72.0,18.0,30.24,51.66,21.419999999999998,90100,300.17,39.02,167.56
1140,410,110,110,110,55,65,28,57,53,24,12,-300,0,91,203,50.75,30.333333333333332,54.81,73.08,18.269999999999996,21.84,37.309999999999995,15.469999999999995,90000,300.0,33.0,147.69
1141,410,120,110,110,3,23,33,58,35,88,72,-300,-10,163,149,37.25,54.333333333333336,40.230000000000004,53.64,13.409999999999997,39.12,66.83,27.71,90100,300.17,39.02,164.27
1142,410,130,110,110,35,32,29,58,7,12,30,-300,-20,77,126,31.5,25.666666666666668,34.02,45.36,11.339999999999996,18.48,31.569999999999997,13.089999999999996,90400,300.67,39.09,119.5
1143,410,140,110,110,49,44,5,39,48,70,80,-300,-30,199,136,34.0,66.33333333333333,36.72,48.96,12.240000000000002,47.76,81.58999999999999,33.82999999999999,90900,301.5,39.2,174.84
1144,410,150,110,110,79,41,47,60,19,34,61,-300,-40,174,167,41.75,58.0,45.09,60.12,15.029999999999994,41.76,71.33999999999999,29.57999999999999,91600,302.65,39.34,175.92
1145,410,160,110,110,3,44,58,53,62,24,2,-300,-50,29,217,54.25,9.666666666666666,58.59,78.11999999999999,19.529999999999987,6.96,11.889999999999999,4.929999999999999,92500,304.14,39.54,133.44
1146,410,170,110,110,5,25,25,45,27,46,34,-300,-60,85,122,30.5,28.333333333333332,32.940000000000005,43.92,10.979999999999997,20.4,34.85,14.450000000000003,93600,305.94,39.77,122.1
1147,410,180,110,110,24,13,55,16,79,82,59,-300,-70,165,163,40.75,55.0,44.010000000000005,58.68,14.669999999999995,39.6,67.64999999999999,28.04999999999999,94900,308.06,40.05,171.37
1148,410,190,110,110,9,69,47,68,34,39,22,-300,-80,70,218,54.5,23.333333333333332,58.86000000000001,78.48,19.619999999999997,16.8,28.7,11.899999999999999,96400,310.48,40.36,151.97
1149,410,200,110,110,76,51,32,23,6,36,30,-300,-90,142,112,28.0,47.333333333333336,30.240000000000002,40.32,10.079999999999998,34.08,58.22,24.14,98100,313.21,40.72,143.44
1150,410,210,110,110,65,14,32,70,36,78,79,-300,-100,222,152,38.0,74.0,41.040000000000006,54.72,13.679999999999993,53.28,91.02,37.739999999999995,100000,316.23,41.11,192.46
1151,410,220,110,110,68,34,25,23,46,28,10,-300,-110,106,128,32.0,35.333333333333336,34.56,46.08,11.519999999999996,25.439999999999998,43.46,18.020000000000003,102100,319.53,41.54,135.01
1152,410,230,110,110,3,3,3,16,26,14,14,-300,-120,31,48,12.0,10.333333333333334,12.96,17.28,4.32,7.4399999999999995,12.709999999999999,5.27,104400,323.11,42.0,74.15
1153,410,240,110,110,13,50,14,39,15,58,53,-300,-130,124,118,29.5,41.333333333333336,31.860000000000003,42.48,10.619999999999994,29.759999999999998,50.839999999999996,21.08,106900,326.96,42.5,139.89
1154,410,250,110,110,42,57,18,27,28,89,80,-300,-140,211,130,32.5,70.33333333333333,35.1,46.8,11.699999999999996,50.64,86.50999999999999,35.86999999999999,109600,331.06,43.04,181.64
1155,410,260,110,110,14,48,47,18,6,12,1,-300,-150,27,119,29.75,9.0,32.13,42.839999999999996,10.709999999999994,6.4799999999999995,11.069999999999999,4.589999999999999,112500,335.41,43.6,100.44
1156,410,270,110,110,39,56,33,48,11,87,67,-300,-160,193,148,37.0,64.33333333333333,39.96,53.28,13.32,46.32,79.13,32.809999999999995,115600,340.0,44.2,181.91
1157,410,280,110,110,61,57,39,13,63,63,29,-300,-170,153,172,43.0,51.0,46.440000000000005,61.919999999999995,15.47999999999999,36.72,62.73,26.009999999999998,118900,344.82,44.83,174.56
1158,410,290,110,110,50,8,30,69,12,3,15,-300,-180,68,119,29.75,22.666666666666668,32.13,42.839999999999996,10.709999999999994,16.32,27.88,11.559999999999999,122400,349.86,45.48,119.69
1159,410,300,110,110,67,28,43,51,46,51,86,-300,-190,204,168,42.0,68.0,45.36,60.48,15.119999999999997,48.96,83.64,34.68,126100,355.11,46.16,195.99
1160,420,20,110,110,78,63,1,41,4,88,100,-310,90,266,109,27.25,88.66666666666667,29.430000000000003,39.24,9.809999999999999,63.839999999999996,109.05999999999999,45.21999999999999,104200,322.8,41.96,195.97
1161,420,30,110,110,82,58,52,32,36,57,81,-310,80,220,178,44.5,73.33333333333333,48.06,64.08,16.019999999999996,52.8,90.19999999999999,37.39999999999999,102500,320.16,41.62,201.78
1162,420,40,110,110,61,45,10,22,71,45,37,-310,70,143,148,37.0,47.666666666666664,39.96,53.28,13.32,34.32,58.629999999999995,24.309999999999995,101000,317.8,41.31,157.82
1163,420,50,110,110,0,60,18,61,33,51,67,-310,60,118,172,43.0,39.333333333333336,46.440000000000005,61.919999999999995,15.47999999999999,28.32,48.379999999999995,20.059999999999995,99700,315.75,41.05,155.89
1164,420,60,110,110,8,16,23,19,42,84,56,-310,50,148,100,25.0,49.333333333333336,27.0,36.0,9.0,35.519999999999996,60.68,25.160000000000004,98600,314.01,40.82,141.62
1165,420,70,110,110,72,37,40,19,9,9,89,-310,40,170,105,26.25,56.666666666666664,28.35,37.8,9.449999999999996,40.8,69.7,28.900000000000006,97700,312.57,40.63,152.57
1166,420,80,110,110,15,21,60,0,78,51,48,-310,30,114,159,39.75,38.0,42.93,57.239999999999995,14.309999999999995,27.36,46.739999999999995,19.379999999999995,97000,311.45,40.49,148.8
1167,420,90,110,110,30,4,40,41,73,59,48,-310,20,137,158,39.5,45.666666666666664,42.660000000000004,56.879999999999995,14.219999999999992,32.879999999999995,56.169999999999995,23.29,96500,310.64,40.38,158.03
1168,420,100,110,110,70,44,14,7,37,41,11,-310,10,122,102,25.5,40.666666666666664,27.540000000000003,36.72,9.179999999999996,29.279999999999998,50.019999999999996,20.74,96200,310.16,40.32,130.87
1169,420,110,110,110,21,29,49,60,63,31,60,-310,0,112,201,50.25,37.333333333333336,54.27,72.36,18.089999999999996,26.88,45.919999999999995,19.039999999999996,96100,310.0,40.3,163.34
1170,420,120,110,110,28,25,53,6,7,6,73,-310,-10,107,91,22.75,35.666666666666664,24.57,32.76,8.189999999999998,25.68,43.87,18.189999999999998,96200,310.16,40.32,120.46
1171,420,130,110,110,20,67,56,32,56,26,78,-310,-20,124,211,52.75,41.333333333333336,56.970000000000006,75.96,18.989999999999988,29.759999999999998,50.839999999999996,21.08,96500,310.64,40.38,172.2
1172,420,140,110,110,83,30,39,22,32,27,45,-310,-30,155,123,30.75,51.666666666666664,33.21,44.28,11.07,37.199999999999996,63.55,26.35,97000,311.45,40.49,152.77
1173,420,150,110,110,2,67,20,41,69,68,31,-310,-40,101,197,49.25,33.666666666666664,53.190000000000005,70.92,17.729999999999997,24.24,41.41,17.169999999999998,97700,312.57,40.63,157.55
1174,420,160,110,110,52,46,26,55,64,22,32,-310,-50,106,191,47.75,35.333333333333336,51.57,68.75999999999999,17.18999999999999,25.439999999999998,43.46,18.020000000000003,98600,314.01,40.82,157.63
1175,420,170,110,110,11,59,44,69,63,4,69,-310,-60,84,235,58.75,28.0,63.45,84.6,21.14999999999999,20.16,34.44,14.279999999999998,99700,315.75,41.05,164.89
1176,420,180,110,110,53,36,27,29,23,46,35,-310,-70,134,115,28.75,44.666666666666664,31.05,41.4,10.349999999999998,32.16,54.94,22.78,101000,317.8,41.31,141.78
1177,420,190,110,110,32,31,27,22,67,38,3,-310,-80,73,147,36.75,24.333333333333332,39.690000000000005,52.919999999999995,13.22999999999999,17.52,29.93,12.41,102500,320.16,41.62,128.2
1178,420,200,110,110,45,43,48,54,1,62,87,-310,-90,194,146,36.5,64.66666666666667,39.42,52.559999999999995,13.139999999999993,46.559999999999995,79.53999999999999,32.98,104200,322.8,41.96,179.28
1179,420,210,110,110,12,10,12,35,51,28,93,-310,-100,133,108,27.0,44.333333333333336,29.160000000000004,38.879999999999995,9.719999999999992,31.919999999999998,54.529999999999994,22.609999999999996,106100,325.73,42.34,139.82
1180,420,220,110,110,54,0,59,52,48,1,55,-310,-110,110,159,39.75,36.666666666666664,42.93,57.239999999999995,14.309999999999995,26.4,45.099999999999994,18.699999999999996,108200,328.94,42.76,149.45
1181,420,230,110,110,34,22,55,14,56,20,28,-310,-120,82,147,36.75,27.333333333333332,39.690000000000005,52.919999999999995,13.22999999999999,19.68,33.62,13.939999999999998,110500,332.42,43.21,133.64
1182,420,240,110,110,65,31,17,57,64,46,13,-310,-130,124,169,42.25,41.333333333333336,45.63,60.839999999999996,15.209999999999994,29.759999999999998,50.839999999999996,21.08,113000,336.15,43.7,160.04
1183,420,250,110,110,54,45,22,12,43,3,42,-310,-140,99,122,30.5,33.0,32.940000000000005,43.92,10.979999999999997,23.759999999999998,40.589999999999996,16.83,115700,340.15,44.22,132.59
1184,420,260,110,110,17,51,5,11,56,50,65,-310,-150,132,123,30.75,44.0,33.21,44.28,11.07,31.68,54.12,22.439999999999998,118600,344.38,44.77,147.47
1185,420,270,110,110,85,4,40,31,44,40,35,-310,-160,160,119,29.75,53.333333333333336,32.13,42.839999999999996,10.709999999999994,38.4,65.6,27.199999999999996,121700,348.86,45.35,158.4
1186,420,280,110,110,22,48,40,12,0,38,75,-310,-170,135,100,25.0,45.0,27.0,36.0,9.0,32.4,55.349999999999994,22.949999999999996,125000,353.55,45.96,141.43
1187,420,290,110,110,62,57,47,1,34,52,75,-310,-180,189,139,34.75,63.0,37.53,50.04,12.509999999999998,45.36,77.49,32.129999999999995,128500,358.47,46.6,179.35
1188,420,300,110,110,74,49,8,10,72,2,91,-310,-190,167,139,34.75,55.666666666666664,37.53,50.04,12.509999999999998,40.08,68.47,28.39,132200,363.59,47.27,170.75
1189,430,20,110,110,32,60,6,13,76,90,80,-320,90,202,155,38.75,67.33333333333333,41.85,55.8,13.949999999999996,48.48,82.82,34.339999999999996,110500,332.42,43.21,187.28
1190,430,30,110,110,21,66,26,30,43,23,86,-320,80,130,165,41.25,43.333333333333336,44.550000000000004,59.4,14.849999999999994,31.2,53.3,22.099999999999998,108800,329.85,42.88,160.25
1191,430,40,110,110,12,47,12,23,35,12,29,-320,70,53,117,29.25,17.666666666666668,31.590000000000003,42.12,10.529999999999994,12.719999999999999,21.73,9.010000000000002,107300,327.57,42.58,109.62
1192,430,50,110,110,68,56,51,65,4,57,61,-320,60,186,176,44.0,62.0,47.52,63.36,15.839999999999996,44.64,76.25999999999999,31.61999999999999,106000,325.58,42.33,187.41
1193,430,60,110,110,40,30,16,7,42,53,87,-320,50,180,95,23.75,60.0,25.650000000000002,34.199999999999996,8.549999999999994,43.199999999999996,73.8,30.6,104900,323.88,42.1,154.6
1194,430,70,110,110,9,62,42,68,58,51,88,-320,40,148,230,57.5,49.333333333333336,62.1,82.8,20.699999999999996,35.519999999999996,60.68,25.160000000000004,104000,322.49,41.92,190.96
1195,430,80,110,110,12,16,44,20,2,15,30,-320,30,57,82,20.5,19.0,22.14,29.52,7.379999999999999,13.68,23.369999999999997,9.689999999999998,103300,321.4,41.78,97.51
1196,430,90,110,110,31,7,36,59,1,9,80,-320,20,120,103,25.75,40.0,27.810000000000002,37.08,9.269999999999996,28.799999999999997,49.199999999999996,20.4,102800,320.62,41.68,131.8
1197,430,100,110,110,77,22,25,28,30,75,44,-320,10,196,105,26.25,65.33333333333333,28.35,37.8,9.449999999999996,47.04,80.36,33.32,102500,320.16,41.62,164.57
1198,430,110,110,110,18,50,25,10,26,42,38,-320,0,98,111,27.75,32.666666666666664,29.970000000000002,39.96,9.989999999999998,23.52,40.18,16.66,102400,320.0,41.6,125.39
1199,430,120,110,110,32,50,37,47,63,89,24,-320,-10,145,197,49.25,48.333333333333336,53.190000000000005,70.92,17.729999999999997,34.8,59.449999999999996,24.65,102500,320.16,41.62,177.15
1200,430,130,110,110,43,22,44,17,7,81,11,-320,-20,135,90,22.5,45.0,24.3,32.4,8.099999999999998,32.4,55.349999999999994,22.949999999999996,102800,320.62,41.68,133.31
1201,430,140,110,110,47,17,11,55,20,6,89,-320,-30,142,103,25.75,47.333333333333336,27.810000000000002,37.08,9.269999999999996,34.08,58.22,24.14,103300,321.4,41.78,141.19
1202,430,150,110,110,83,13,28,16,74,56,38,-320,-40,177,131,32.75,59.0,35.370000000000005,47.16,11.789999999999992,42.48,72.57,30.089999999999996,104000,322.49,41.92,166.5
1203,430,160,110,110,21,6,45,34,54,72,31,-320,-50,124,139,34.75,41.333333333333336,37.53,50.04,12.509999999999998,29.759999999999998,50.839999999999996,21.08,104900,323.88,42.1,147.27
1204,430,170,110,110,14,6,35,34,36,80,38,-320,-60,132,111,27.75,44.0,29.970000000000002,39.96,9.989999999999998,31.68,54.12,22.439999999999998,106000,325.58,42.33,140.5
1205,430,180,110,110,11,10,18,61,20,29,17,-320,-70,57,109,27.25,19.0,29.430000000000003,39.24,9.809999999999999,13.68,23.369999999999997,9.689999999999998,107300,327.57,42.58,108.35
1206,430,190,110,110,67,3,44,26,57,36,63,-320,-80,166,130,32.5,55.333333333333336,35.1,46.8,11.699999999999996,39.839999999999996,68.06,28.220000000000006,108800,329.85,42.88,162.47
1207,430,200,110,110,60,47,45,27,5,3,69,-320,-90,132,124,31.0,44.0,33.480000000000004,44.64,11.159999999999997,31.68,54.12,22.439999999999998,110500,332.42,43.21,146.23
1208,430,210,110,110,26,44,11,44,37,51,36,-320,-100,113,136,34.0,37.666666666666664,36.72,48.96,12.240000000000002,27.119999999999997,46.33,19.21,112400,335.26,43.58,143.04
1209,430,220,110,110,84,24,12,6,12,69,71,-320,-110,224,54,13.5,74.66666666666667,14.580000000000002,19.439999999999998,4.859999999999996,53.76,91.83999999999999,38.07999999999999,114500,338.38,43.99,159.93
1210,430,230,110,110,73,55,45,48,16,71,69,-320,-120,213,164,41.0,71.0,44.28,59.04,14.759999999999998,51.12,87.33,36.21,116800,341.76,44.43,196.52
1211,430,240,110,110,6,27,2,59,79,46,28,-320,-130,80,167,41.75,26.666666666666668,45.09,60.12,15.029999999999994,19.2,32.8,13.599999999999998,119300,345.4,44.9,141.95
1212,430,250,110,110,25,53,28,59,78,39,22,-320,-140,86,218,54.5,28.666666666666668,58.86000000000001,78.48,19.619999999999997,20.64,35.26,14.619999999999997,122000,349.28,45.41,163.92
1213,430,260,110,110,0,45,24,42,79,18,0,-320,-150,18,190,47.5,6.0,51.300000000000004,68.39999999999999,17.099999999999987,4.32,7.38,3.0599999999999996,124900,353.41,45.94,125.37
1214,430,270,110,110,18,69,55,69,18,64,52,-320,-160,134,211,52.75,44.666666666666664,56.970000000000006,75.96,18.989999999999988,32.16,54.94,22.78,128000,357.77,46.51,182.73
1215,430,280,110,110,69,66,29,39,10,89,13,-320,-170,171,144,36.0,57.0,38.88,51.839999999999996,12.959999999999994,41.04,70.11,29.07,131300,362.35,47.11,174.13
1216,430,290,110,110,8,58,46,69,67,63,4,-320,-180,75,240,60.0,25.0,64.80000000000001,86.39999999999999,21.59999999999998,18.0,30.749999999999996,12.749999999999996,134800,367.15,47.73,169.83
1217,430,300,110,110,50,51,38,8,17,80,70,-320,-190,200,114,28.5,66.66666666666667,30.78,41.04,10.259999999999998,48.0,82.0,34.0,138500,372.16,48.38,176.56
1218,440,20,110,110,24,53,22,64,46,90,21,-330,90,135,185,46.25,45.0,49.95,66.6,16.64999999999999,32.4,55.349999999999994,22.949999999999996,117000,342.05,44.47,171.41
1219,440,30,110,110,56,40,9,24,75,10,17,-330,80,83,148,37.0,27.666666666666668,39.96,53.28,13.32,19.919999999999998,34.03,14.110000000000003,115300,339.56,44.14,135.39
1220,440,40,110,110,24,1,40,44,4,9,14,-330,70,47,89,22.25,15.666666666666666,24.03,32.04,8.009999999999998,11.28,19.27,7.99,113800,337.34,43.85,98.01
1221,440,50,110,110,53,3,27,24,13,1,88,-330,60,142,67,16.75,47.333333333333336,18.09,24.119999999999997,6.029999999999998,34.08,58.22,24.14,112500,335.41,43.6,129.72
1222,440,60,110,110,67,53,13,16,75,6,77,-330,50,150,157,39.25,50.0,42.39,56.519999999999996,14.129999999999995,36.0,61.49999999999999,25.499999999999993,111400,333.77,43.39,166.25
1223,440,70,110,110,37,43,17,8,63,62,84,-330,40,183,131,32.75,61.0,35.370000000000005,47.16,11.789999999999992,43.92,75.03,31.11,110500,332.42,43.21,170.36
1224,440,80,110,110,36,30,4,1,77,27,50,-330,30,113,112,28.0,37.666666666666664,30.240000000000002,40.32,10.079999999999998,27.119999999999997,46.33,19.21,109800,331.36,43.08,133.62
1225,440,90,110,110,4,55,5,36,6,43,11,-330,20,58,102,25.5,19.333333333333332,27.540000000000003,36.72,9.179999999999996,13.92,23.779999999999998,9.859999999999998,109300,330.61,42.98,106.58
1226,440,100,110,110,22,3,51,4,70,0,50,-330,10,72,128,32.0,24.0,34.56,46.08,11.519999999999996,17.28,29.52,12.239999999999998,109000,330.15,42.92,122.08
1227,440,110,110,110,55,60,2,63,46,54,1,-330,0,110,171,42.75,36.666666666666664,46.17,61.559999999999995,15.389999999999993,26.4,45.099999999999994,18.699999999999996,108900,330.0,42.9,154.05
1228,440,120,110,110,65,52,34,1,6,75,6,-330,-10,146,93,23.25,48.666666666666664,25.110000000000003,33.48,8.369999999999994,35.04,59.86,24.82,109000,330.15,42.92,140.35
1229,440,130,110,110,55,13,35,38,15,39,5,-330,-20,99,101,25.25,33.0,27.270000000000003,36.36,9.089999999999996,23.759999999999998,40.589999999999996,16.83,109300,330.61,42.98,123.53
1230,440,140,110,110,29,65,40,22,65,6,78,-330,-30,113,192,48.0,37.666666666666664,51.84,69.12,17.28,27.119999999999997,46.33,19.21,109800,331.36,43.08,163.29
1231,440,150,110,110,84,9,44,25,22,66,94,-330,-40,244,100,25.0,81.33333333333333,27.0,36.0,9.0,58.559999999999995,100.03999999999999,41.48,110500,332.42,43.21,184.63
1232,440,160,110,110,71,2,29,43,38,3,30,-330,-50,104,112,28.0,34.666666666666664,30.240000000000002,40.32,10.079999999999998,24.96,42.64,17.68,111400,333.77,43.39,130.14
1233,440,170,110,110,70,52,11,30,42,70,48,-330,-60,188,135,33.75,62.666666666666664,36.45,48.6,12.149999999999999,45.12,77.08,31.96,112500,335.41,43.6,174.36
1234,440,180,110,110,78,34,3,44,21,40,5,-330,-70,123,102,25.5,41.0,27.540000000000003,36.72,9.179999999999996,29.52,50.43,20.91,113800,337.34,43.85,134.93
1235,440,190,110,110,79,51,29,64,2,7,12,-330,-80,98,146,36.5,32.666666666666664,39.42,52.559999999999995,13.139999999999993,23.52,40.18,16.66,115300,339.56,44.14,140.99
1236,440,200,110,110,2,37,42,26,17,83,94,-330,-90,179,122,30.5,59.666666666666664,32.940000000000005,43.92,10.979999999999997,42.96,73.39,30.43,117000,342.05,44.47,166.63
1237,440,210,110,110,83,13,34,0,20,27,92,-330,-100,202,67,16.75,67.33333333333333,18.09,24.119999999999997,6.029999999999998,48.48,82.82,34.339999999999996,118900,344.82,44.83,156.32
1238,440,220,110,110,2,65,3,16,71,46,47,-330,-110,95,155,38.75,31.666666666666668,41.85,55.8,13.949999999999996,22.8,38.949999999999996,16.149999999999995,121000,347.85,45.22,144.17
1239,440,230,110,110,69,7,14,19,45,5,72,-330,-120,146,85,21.25,48.666666666666664,22.950000000000003,30.599999999999998,7.649999999999995,35.04,59.86,24.82,123300,351.14,45.65,140.19
1240,440,240,110,110,58,43,50,69,48,54,51,-330,-130,163,210,52.5,54.333333333333336,56.7,75.6,18.89999999999999,39.12,66.83,27.71,125800,354.68,46.11,194.2
1241,440,250,110,110,48,34,5,30,66,50,16,-330,-140,114,135,33.75,38.0,36.45,48.6,12.149999999999999,27.36,46.739999999999995,19.379999999999995,128500,358.47,46.6,146.2
1242,440,260,110,110,31,6,10,25,60,70,96,-330,-150,197,101,25.25,65.66666666666667,27.270000000000003,36.36,9.089999999999996,47.28,80.77,33.489999999999995,131400,362.49,47.12,169.18
1243,440,270,110,110,14,68,50,52,35,87,77,-330,-160,178,205,51.25,59.333333333333336,55.35,73.8,18.449999999999996,42.72,72.97999999999999,30.25999999999999,134500,366.74,47.68,200.29
1244,440,280,110,110,15,26,26,50,0,83,16,-330,-170,114,102,25.5,38.0,27.540000000000003,36.72,9.179999999999996,27.36,46.739999999999995,19.379999999999995,137800,371.21,48.26,135.67
1245,440,290,110,110,18,40,36,15,70,75,56,-330,-180,149,161,40.25,49.666666666666664,43.470000000000006,57.96,14.489999999999995,35.76,61.089999999999996,25.33,141300,375.9,48.87,172.96
1246,440,300,110,110,72,44,16,5,65,62,45,-330,-190,179,130,32.5,59.666666666666664,35.1,46.8,11.699999999999996,42.96,73.39,30.43,145000,380.79,49.5,174.78
1247,450,20,110,110,59,66,54,70,4,73,58,-340,90,190,194,48.5,63.333333333333336,52.38,69.84,17.46,45.6,77.89999999999999,32.29999999999999,123700,351.71,45.72,199.26
1248,450,30,110,110,27,17,8,47,3,11,37,-340,80,75,75,18.75,25.0,20.25,27.0,6.75,18.0,30.749999999999996,12.749999999999996,122000,349.28,45.41,106.25
1249,450,40,110,110,13,6,39,39,62,4,52,-340,70,69,146,36.5,23.0,39.42,52.559999999999995,13.139999999999993,16.56,28.29,11.73,120500,347.13,45.13,129.76
1250,450,50,110,110,1,16,55,58,30,63,85,-340,60,149,159,39.75,49.666666666666664,42.93,57.239999999999995,14.309999999999995,35.76,61.089999999999996,25.33,119200,345.25,44.88,168.11
1251,450,60,110,110,7,52,24,50,41,43,11,-340,50,61,167,41.75,20.333333333333332,45.09,60.12,15.029999999999994,14.639999999999999,25.009999999999998,10.37,118100,343.66,44.68,133.7
1252,450,70,110,110,71,52,9,58,65,28,33,-340,40,132,184,46.0,44.0,49.68000000000001,66.24,16.559999999999988,31.68,54.12,22.439999999999998,117200,342.34,44.5,169.81
1253,450,80,110,110,57,35,2,62,50,71,22,-340,30,150,149,37.25,50.0,40.230000000000004,53.64,13.409999999999997,36.0,61.49999999999999,25.499999999999993,116500,341.32,44.37,164.3
1254,450,90,110,110,47,43,35,7,78,45,92,-340,20,184,163,40.75,61.333333333333336,44.010000000000005,58.68,14.669999999999995,44.16,75.44,31.28,116000,340.59,44.28,183.75
1255,450,100,110,110,32,42,45,46,79,3,68,-340,10,103,212,53.0,34.333333333333336,57.24,76.32,19.07999999999999,24.72,42.23,17.509999999999998,115700,340.15,44.22,167.65
1256,450,110,110,110,75,4,30,37,63,77,66,-340,0,218,134,33.5,72.66666666666667,36.18,48.239999999999995,12.059999999999995,52.32,89.38,37.059999999999995,115600,340.0,44.2,187.27
1257,450,120,110,110,66,13,27,6,26,59,71,-340,-10,196,72,18.0,65.33333333333333,19.44,25.919999999999998,6.479999999999997,47.04,80.36,33.32,115700,340.15,44.22,155.01
1258,450,130,110,110,14,20,22,33,80,3,75,-340,-20,92,155,38.75,30.666666666666668,41.85,55.8,13.949999999999996,22.08,37.72,15.64,116000,340.59,44.28,141.93
1259,450,140,110,110,2,2,30,56,45,18,15,-340,-30,35,133,33.25,11.666666666666666,35.910000000000004,47.879999999999995,11.969999999999992,8.4,14.35,5.949999999999999,116500,341.32,44.37,109.8
1260,450,150,110,110,63,10,2,38,53,90,70,-340,-40,223,103,25.75,74.33333333333333,27.810000000000002,37.08,9.269999999999996,53.519999999999996,91.42999999999999,37.91,117200,342.34,44.5,178.2
1261,450,160,110,110,77,26,13,55,47,83,56,-340,-50,216,141,35.25,72.0,38.07,50.76,12.689999999999998,51.839999999999996,88.55999999999999,36.71999999999999,118100,343.66,44.68,189.52
1262,450,170,110,110,50,4,24,28,17,14,84,-340,-60,148,73,18.25,49.333333333333336,19.71,26.279999999999998,6.569999999999997,35.519999999999996,60.68,25.160000000000004,119200,345.25,44.88,135.8
1263,450,180,110,110,4,49,23,41,3,2,87,-340,-70,93,116,29.0,31.0,31.32,41.76,10.439999999999998,22.32,38.129999999999995,15.809999999999995,120500,347.13,45.13,128.77
1264,450,190,110,110,56,35,29,1,67,65,13,-340,-80,134,132,33.0,44.666666666666664,35.64,47.519999999999996,11.879999999999995,32.16,54.94,22.78,122000,349.28,45.41,152.31
1265,450,200,110,110,8,13,46,43,51,23,22,-340,-90,53,153,38.25,17.666666666666668,41.31,55.08,13.769999999999996,12.719999999999999,21.73,9.010000000000002,123700,351.71,45.72,126.21
1266,450,210,110,110,7,22,9,7,66,46,93,-340,-100,146,104,26.0,48.666666666666664,28.080000000000002,37.44,9.359999999999996,35.04,59.86,24.82,125600,354.4,46.07,147.67
1267,450,220,110,110,1,47,47,18,45,55,39,-340,-110,95,157,39.25,31.666666666666668,42.39,56.519999999999996,14.129999999999995,22.8,38.949999999999996,16.149999999999995,127700,357.35,46.46,146.19
1268,450,230,110,110,82,26,17,46,30,34,86,-340,-120,202,119,29.75,67.33333333333333,32.13,42.839999999999996,10.709999999999994,48.48,82.82,34.339999999999996,130000,360.56,46.87,177.71
1269,450,240,110,110,49,70,28,61,25,28,17,-340,-130,94,184,46.0,31.333333333333332,49.68000000000001,66.24,16.559999999999988,22.56,38.54,15.98,132500,364.01,47.32,156.66
1270,450,250,110,110,67,18,41,47,27,15,78,-340,-140,160,133,33.25,53.333333333333336,35.910000000000004,47.879999999999995,11.969999999999992,38.4,65.6,27.199999999999996,135200,367.7,47.8,166.12
1271,450,260,110,110,36,12,19,18,38,77,2,-340,-150,115,87,21.75,38.333333333333336,23.490000000000002,31.32,7.829999999999998,27.599999999999998,47.15,19.55,138100,371.62,48.31,130.58
1272,450,270,110,110,65,58,8,69,24,49,46,-340,-160,160,159,39.75,53.333333333333336,42.93,57.239999999999995,14.309999999999995,38.4,65.6,27.199999999999996,141200,375.77,48.85,176.84
