,HAX,HAY,PW1X,PW1Y,PW2X,PW2Y,WWX,WWY,BOLX,BOLY,GDALX,GDALY,GSURFX,GSURFY,H2OX,H2OY,sun,mon,tue,wed,thu,fri,sat,Company,distance_dsH2OE,distance_dsGSF,distance_dsP1,distance_dsGD,distance_BOL,distance_dsWW,distance_dsP2,distance_GroundSurf,distance_H2OE,distance_PWl,distance_PW2,distance_GDAL,distance_BOLE,distance_WW,weekend_total,weekday_total,weekday_avg,weekend_avg,wk_cost_prod,wk_cost_sell,wk_cost_prodpriv,wk_cost_sellpriv,margin_wkday,margin_wkdaypriv,wkend_cost_prod,wkend_cost_sell,wkend_cost_prodpriv,wkend_cost_sellpriv,margin_wkend,margin_wkendpriv,line_chargePWells_2,line_charge_WWII,line_charge_GDAL,line_charge_GSURF,line_charge_H2OE,line_charge_BOLE,line_chargePWells_1,water_billPW2,water_billWWII,water_billGDAL,water_billGSURF,water_billH20E,water_billBOLE,water_billPW1
1039,370,260,250,155,125,76,58,229,123,78,221,181,466,181,318,40,62,18,26,41,60,34,23,Water Works II,73984,289,50625,51984,184041,13841287201,184041,17.0,272.0,225.0,429.0,228.0,429.0,343.0,119,145,36.25,39.666666666666664,39.150000000000006,52.199999999999996,42.05,59.449999999999996,13.04999999999999,17.4,28.56,48.79,29.75,44.03,20.23,14.280000000000001,55.77,51.45,22.8,0.85,40.8,68.64,24.75,161.46,157.01,127.5,104.9,146.04,174.72,129.51
1040,370,270,250,155,125,76,58,229,123,78,221,181,466,181,318,40,59,0,1,18,37,14,100,Glendale Wells,79524,49,55225,56644,192721,15527402881,192721,7.0,282.0,235.0,439.0,238.0,439.0,353.0,173,56,14.0,57.666666666666664,15.120000000000001,20.16,16.24,22.959999999999997,5.039999999999999,6.719999999999999,41.519999999999996,70.92999999999999,43.25,64.01,29.409999999999997,20.760000000000005,57.07,52.95,23.8,0.35,42.3,70.24,25.85,152.6,148.36,118.34,94.18,137.39,166.17,120.45
1041,370,280,250,155,125,76,58,229,123,78,221,181,466,181,318,40,55,8,27,23,39,67,6,Public Well 1,85264,9,60025,61504,201601,17363069361,201601,3.0,292.0,245.0,449.0,248.0,449.0,363.0,128,97,24.25,42.666666666666664,26.19,34.92,28.13,39.769999999999996,8.73,11.639999999999997,30.72,52.48,32.0,47.36,21.759999999999998,15.36,58.37,54.45,24.8,0.15,43.8,71.84,26.95,150.14,146.11,115.57,90.18,135.14,164.02,117.78
1042,370,290,250,155,125,76,58,229,123,78,221,181,466,181,318,40,59,29,53,67,38,65,75,Water Works II,91204,169,65025,66564,210681,19356878641,210681,13.0,302.0,255.0,459.0,258.0,459.0,373.0,199,187,46.75,66.33333333333333,50.49,67.32,54.23,76.67,16.82999999999999,22.440000000000005,47.76,81.58999999999999,49.75,73.63,33.82999999999999,23.879999999999995,59.67,55.95,36.12,0.65,45.3,73.44,28.05,214.84,211.01,190.58,154.05,200.04,229.02,182.27
1043,370,300,250,155,125,76,58,229,123,78,221,181,466,181,318,40,45,49,4,15,26,11,71,Public Well 1,97344,529,70225,71824,219961,21517662721,219961,23.0,312.0,265.0,469.0,268.0,469.0,383.0,127,94,23.5,42.333333333333336,25.380000000000003,33.839999999999996,27.259999999999998,38.54,8.459999999999994,11.280000000000001,30.48,52.07,31.75,46.99,21.59,15.240000000000002,60.97,57.45,37.52,1.15,46.8,75.04,29.15,151.29,147.66,127.13,89.67,136.69,165.78,118.51
1044,380,20,250,155,125,76,58,229,123,78,221,181,466,181,318,40,84,35,45,8,21,87,23,Public Well 1,1764,61009,25,4,39601,163047361,39601,247.0,42.0,5.0,199.0,2.0,199.0,113.0,194,109,27.25,64.66666666666667,29.430000000000003,39.24,31.61,44.69,9.809999999999999,13.079999999999998,46.559999999999995,79.53999999999999,48.5,71.78,32.98,23.28,17.91,6.78,0.14,39.52,2.94,21.89,0.35,140.79,129.33,122.49,163.05,125.37,144.89,122.7
1045,380,30,250,155,125,76,58,229,123,78,221,181,466,181,318,40,60,9,42,26,9,65,64,H2O Engine,2704,56169,25,64,43681,228886641,43681,237.0,52.0,5.0,209.0,8.0,209.0,123.0,189,86,21.5,63.0,23.220000000000002,30.959999999999997,24.939999999999998,35.26,7.739999999999995,10.32,45.36,77.49,47.25,69.92999999999999,32.129999999999995,22.679999999999993,22.99,7.38,0.56,37.92,3.64,22.99,0.35,135.38,119.3,112.28,150.76,115.45,135.38,112.06
1046,380,40,250,155,125,76,58,229,123,78,221,181,466,181,318,40,19,57,8,32,17,86,5,Water Works II,3844,51529,225,324,47961,312900721,47961,227.0,62.0,15.0,219.0,18.0,219.0,133.0,110,114,28.5,36.666666666666664,30.78,41.04,33.059999999999995,46.739999999999995,10.259999999999998,13.68,26.4,45.099999999999994,27.5,40.7,18.699999999999996,13.200000000000003,24.09,10.64,1.26,36.32,4.34,30.66,1.05,113.54,99.68,90.02,126.13,93.19,120.3,89.81
1047,380,50,250,155,125,76,58,229,123,78,221,181,466,181,318,40,66,42,28,38,79,32,85,Public Well 2,5184,47089,625,784,52441,418161601,52441,217.0,72.0,25.0,229.0,28.0,229.0,143.0,183,187,46.75,61.0,50.49,67.32,54.23,76.67,16.82999999999999,22.440000000000005,43.92,75.03,45.75,67.71,31.11,21.959999999999994,25.19,11.44,1.96,30.38,5.04,32.06,1.75,172.57,158.4,148.64,177.91,151.81,179.64,148.42
1048,380,60,250,155,125,76,58,229,123,78,221,181,466,181,318,40,40,57,3,39,60,50,20,Water Works II,6724,42849,1225,1444,57121,547981281,57121,207.0,82.0,35.0,239.0,38.0,239.0,153.0,110,159,39.75,36.666666666666664,42.93,57.239999999999995,46.11,65.19,14.309999999999995,19.08,26.4,45.099999999999994,27.5,40.7,18.699999999999996,13.200000000000003,26.29,12.24,2.66,28.98,5.74,33.46,2.45,132.49,118.02,108.15,135.26,111.32,139.87,107.93
1049,380,70,250,155,125,76,58,229,123,78,221,181,466,181,318,40,82,51,2,61,6,37,35,Bowles W&S,8464,38809,2025,2304,62001,705911761,62001,197.0,92.0,45.0,249.0,48.0,249.0,163.0,154,120,30.0,51.333333333333336,32.400000000000006,43.199999999999996,34.8,49.199999999999996,10.79999999999999,14.399999999999999,36.96,63.13999999999999,38.5,56.98,26.179999999999993,18.479999999999997,27.39,13.04,3.36,27.58,6.44,34.86,3.15,137.74,122.96,112.99,137.94,116.16,145.44,112.77
1050,380,80,250,155,125,76,58,229,123,78,221,181,466,181,318,40,58,27,2,2,35,53,59,Ground Surf,10404,34969,3025,3364,67081,895745041,67081,187.0,102.0,55.0,259.0,58.0,259.0,173.0,170,66,16.5,56.666666666666664,17.82,23.759999999999998,19.139999999999997,27.06,5.939999999999998,7.920000000000002,40.8,69.7,42.5,62.9,28.900000000000006,20.4,28.49,13.84,4.06,26.18,7.14,36.26,3.85,125.61,110.52,100.45,123.23,103.62,133.61,100.23
1051,380,90,250,155,125,76,58,229,123,78,221,181,466,181,318,40,25,34,26,37,42,56,97,Water Works II,12544,31329,4225,4624,72361,1121513121,72361,177.0,112.0,65.0,269.0,68.0,269.0,183.0,178,139,34.75,59.333333333333336,37.53,50.04,40.309999999999995,56.989999999999995,12.509999999999998,16.68,42.72,72.97999999999999,44.5,65.86,30.25999999999999,21.36,29.59,14.64,4.76,24.78,7.84,43.04,4.55,157.19,141.79,131.61,152.23,134.79,171.04,131.4
1052,380,100,250,155,125,76,58,229,123,78,221,181,466,181,318,40,0,24,49,15,18,5,88,Public Well 1,14884,27889,5625,6084,77841,1387488001,77841,167.0,122.0,75.0,279.0,78.0,279.0,193.0,93,106,26.5,31.0,28.62,38.16,30.74,43.46,9.539999999999996,12.720000000000002,22.32,38.129999999999995,23.25,34.41,15.809999999999995,11.159999999999997,30.69,15.44,5.46,23.38,8.54,44.64,5.25,110.19,94.48,84.2,102.66,87.37,124.56,83.99
1053,380,110,250,155,125,76,58,229,123,78,221,181,466,181,318,40,57,63,44,64,38,4,47,H2O Engine,17424,24649,7225,7744,83521,1698181681,83521,157.0,132.0,85.0,289.0,88.0,289.0,203.0,108,209,52.25,36.0,56.43000000000001,75.24,60.60999999999999,85.69,18.809999999999988,25.080000000000005,25.919999999999998,44.279999999999994,27.0,39.96,18.359999999999996,12.96,31.79,16.24,6.16,21.98,11.88,46.24,5.95,155.85,139.83,129.45,145.74,135.34,170.73,129.23
1054,380,120,250,155,125,76,58,229,123,78,221,181,466,181,318,40,23,13,4,3,66,48,18,H2O Engine,20164,21609,9025,9604,89401,2058346161,89401,147.0,142.0,95.0,299.0,98.0,299.0,213.0,89,86,21.5,29.666666666666668,23.220000000000002,30.959999999999997,24.939999999999998,35.26,7.739999999999995,10.32,21.36,36.489999999999995,22.25,32.93,15.129999999999995,10.68,32.89,17.04,6.86,16.17,12.78,47.84,6.65,103.35,87.02,76.54,86.13,82.64,118.75,76.32
1055,380,130,250,155,125,76,58,229,123,78,221,181,466,181,318,40,18,70,17,44,69,67,86,Bowles W&S,23104,18769,11025,11664,95481,2472973441,95481,137.0,152.0,105.0,309.0,108.0,309.0,223.0,171,200,50.0,57.0,54.0,72.0,57.99999999999999,82.0,18.0,24.000000000000007,41.04,70.11,42.75,63.269999999999996,29.07,20.519999999999996,40.17,17.84,7.56,15.07,13.68,49.44,9.45,187.75,164.75,154.16,161.9,160.46,197.3,156.11
1056,380,140,250,155,125,76,58,229,123,78,221,181,466,181,318,40,17,37,16,31,60,14,97,H2O Engine,26244,16129,13225,13924,101761,2947295521,101761,127.0,162.0,115.0,319.0,118.0,319.0,233.0,128,144,36.0,42.666666666666664,38.88,51.839999999999996,41.76,59.04,12.959999999999994,17.28,30.72,52.48,32.0,47.36,21.759999999999998,15.36,41.47,18.64,8.26,13.97,14.58,51.04,10.35,150.16,126.65,115.96,121.84,122.47,160.02,118.11
1057,380,150,250,155,125,76,58,229,123,78,221,181,466,181,318,40,17,46,52,39,43,44,67,Ground Surf,29584,13689,15625,16384,108241,3486784401,108241,117.0,172.0,125.0,329.0,128.0,329.0,243.0,128,180,45.0,42.666666666666664,48.6,64.8,52.199999999999996,73.8,16.199999999999996,21.6,30.72,52.48,32.0,47.36,21.759999999999998,15.36,42.77,19.44,8.96,12.87,15.48,52.64,11.25,164.85,140.82,130.03,134.05,136.74,175.02,132.39
1058,380,160,250,155,125,76,58,229,123,78,221,181,466,181,318,40,66,12,11,23,80,39,37,H2O Engine,33124,11449,18225,19044,114921,4097152081,114921,107.0,182.0,135.0,339.0,138.0,339.0,253.0,142,126,31.5,47.333333333333336,34.02,45.36,36.54,51.66,11.339999999999996,15.119999999999997,34.08,58.22,35.5,52.54,24.14,17.04,44.07,22.77,9.66,11.77,16.38,54.24,12.15,152.08,130.14,116.64,118.81,123.56,162.55,119.2
1059,380,170,250,155,125,76,58,229,123,78,221,181,466,181,318,40,13,25,18,33,47,22,4,Ground Surf,36864,9409,21025,21904,121801,4784350561,121801,97.0,192.0,145.0,349.0,148.0,349.0,263.0,39,123,30.75,13.0,33.21,44.28,35.669999999999995,50.43,11.07,14.760000000000005,9.36,15.989999999999998,9.75,14.43,6.629999999999999,4.68,45.37,23.67,10.36,10.67,17.28,55.84,13.05,108.81,86.46,72.75,73.07,79.88,119.59,75.52
1060,380,180,250,155,125,76,58,229,123,78,221,181,466,181,318,40,6,62,51,32,52,61,50,Public Well 2,40804,7569,24025,24964,128881,5554571841,128881,87.0,202.0,155.0,359.0,158.0,359.0,273.0,117,197,49.25,39.0,53.190000000000005,70.92,57.129999999999995,80.77,17.729999999999997,23.64,28.08,47.97,29.25,43.29,19.89,14.04,46.67,24.57,15.8,9.57,26.26,57.44,13.95,170.53,147.76,138.73,132.31,149.5,181.62,136.83
1061,380,190,250,155,125,76,58,229,123,78,221,181,466,181,318,40,14,47,38,26,39,31,84,H2O Engine,44944,5929,27225,28224,136161,6414247921,136161,77.0,212.0,165.0,369.0,168.0,369.0,283.0,129,150,37.5,43.0,40.5,54.0,43.5,61.49999999999999,13.5,17.999999999999993,30.959999999999997,52.88999999999999,32.25,47.73,21.929999999999996,15.479999999999997,47.97,25.47,16.8,8.47,27.56,59.04,14.85,159.51,136.33,127.4,118.82,138.48,170.91,125.39
1062,380,200,250,155,125,76,58,229,123,78,221,181,466,181,318,40,71,58,12,17,13,24,67,Public Well 1,49284,4489,30625,31684,143641,7370050801,143641,67.0,222.0,175.0,379.0,178.0,379.0,293.0,162,100,25.0,54.0,27.0,36.0,28.999999999999996,41.0,9.0,12.000000000000004,38.879999999999995,66.42,40.5,59.94,27.540000000000006,19.439999999999998,49.27,26.37,17.8,3.35,28.86,60.64,15.75,156.24,132.65,123.83,108.94,135.22,167.95,121.72
1063,380,210,250,155,125,76,58,229,123,78,221,181,466,181,318,40,41,17,30,9,3,68,77,Water Works II,53824,3249,34225,35344,151321,8428892481,151321,57.0,232.0,185.0,389.0,188.0,389.0,303.0,186,59,14.75,62.0,15.930000000000001,21.24,17.11,24.189999999999998,5.309999999999997,7.079999999999998,44.64,76.25999999999999,46.5,68.82,31.61999999999999,22.319999999999993,50.57,45.45,18.8,2.85,30.16,62.24,16.65,152.51,147.24,119.79,103.36,131.49,164.53,117.57
1064,380,220,250,155,125,76,58,229,123,78,221,181,466,181,318,40,75,44,12,0,65,57,17,Public Well 2,58564,2209,38025,39204,159201,9597924961,159201,47.0,242.0,195.0,399.0,198.0,399.0,313.0,149,121,30.25,49.666666666666664,32.67,43.559999999999995,35.089999999999996,49.61,10.889999999999993,14.520000000000003,35.76,61.089999999999996,37.25,55.13,25.33,17.880000000000003,51.87,46.95,19.8,2.35,31.46,63.84,17.55,161.22,156.15,128.18,110.21,140.19,173.54,125.87
1065,380,230,250,155,125,76,58,229,123,78,221,181,466,181,318,40,7,34,3,41,0,74,67,Water Works II,63504,1369,42025,43264,167281,10884540241,167281,37.0,252.0,205.0,409.0,208.0,409.0,323.0,148,78,19.5,49.333333333333336,21.060000000000002,28.08,22.619999999999997,31.979999999999997,7.019999999999996,9.36,35.519999999999996,60.68,37.0,54.76,25.160000000000004,17.759999999999998,53.17,48.45,20.8,1.85,37.8,65.44,22.55,146.19,141.33,112.85,93.33,130.36,158.83,114.65
1066,380,240,250,155,125,76,58,229,123,78,221,181,466,181,318,40,15,31,6,47,79,21,0,H2O Engine,68644,729,46225,47524,175561,12296370321,175561,27.0,262.0,215.0,419.0,218.0,419.0,333.0,36,163,40.75,12.0,44.010000000000005,58.68,47.269999999999996,66.83,14.669999999999995,19.560000000000002,8.64,14.76,9.0,13.32,6.119999999999999,4.32,54.47,49.95,21.8,1.35,39.3,67.04,23.65,131.75,127.09,98.1,77.03,116.12,144.69,100.0
1067,380,250,250,155,125,76,58,229,123,78,221,181,466,181,318,40,28,41,14,2,60,23,71,Ground Surf,73984,289,50625,51984,184041,13841287201,184041,17.0,272.0,225.0,429.0,228.0,429.0,343.0,122,117,29.25,40.666666666666664,31.590000000000003,42.12,33.93,47.97,10.529999999999994,14.04,29.279999999999998,50.019999999999996,30.5,45.14,20.74,14.64,55.77,51.45,22.8,0.85,40.8,68.64,24.75,152.35,147.9,118.39,95.78,136.93,165.6,120.4
1068,380,260,250,155,125,76,58,229,123,78,221,181,466,181,318,40,63,27,58,41,41,64,23,Glendale Wells,79524,49,55225,56644,192721,15527402881,192721,7.0,282.0,235.0,439.0,238.0,439.0,353.0,150,167,41.75,50.0,45.09,60.12,48.43,68.47,15.029999999999994,20.04,36.0,61.49999999999999,37.5,55.5,25.499999999999993,18.0,57.07,52.95,23.8,0.35,42.3,70.24,25.85,184.05,179.81,149.78,125.63,168.84,197.62,151.89
1069,380,270,250,155,125,76,58,229,123,78,221,181,466,181,318,40,60,65,23,64,43,79,54,Public Well 1,85264,9,60025,61504,201601,17363069361,201601,3.0,292.0,245.0,449.0,248.0,449.0,363.0,193,195,48.75,64.33333333333333,52.650000000000006,70.2,56.55,79.94999999999999,17.549999999999997,23.39999999999999,46.32,79.13,48.25,71.41,32.809999999999995,23.159999999999997,58.37,54.45,24.8,0.15,43.8,71.84,26.95,213.93,209.89,179.35,153.96,198.92,227.81,181.57
1070,380,280,250,155,125,76,58,229,123,78,221,181,466,181,318,40,76,50,25,2,58,61,29,Water Works II,91204,169,65025,66564,210681,19356878641,210681,13.0,302.0,255.0,459.0,258.0,459.0,373.0,166,135,33.75,55.333333333333336,36.45,48.6,39.15,55.349999999999994,12.149999999999999,16.199999999999996,39.839999999999996,68.06,41.5,61.42,28.220000000000006,19.92,59.67,55.95,36.12,0.65,45.3,73.44,28.05,181.62,177.79,157.36,120.83,166.82,195.8,149.05
1071,380,290,250,155,125,76,58,229,123,78,221,181,466,181,318,40,18,24,33,47,37,81,66,Bowles W&S,97344,529,70225,71824,219961,21517662721,219961,23.0,312.0,265.0,469.0,268.0,469.0,383.0,165,141,35.25,55.0,38.07,50.76,40.89,57.809999999999995,12.689999999999998,16.919999999999995,39.6,67.64999999999999,41.25,61.05,28.04999999999999,19.799999999999997,60.97,57.45,37.52,1.15,46.8,75.04,29.15,184.76,181.14,160.61,123.15,170.17,199.25,151.99
1072,380,300,250,155,125,76,58,229,123,78,221,181,466,181,318,40,83,24,18,2,31,46,26,Public Well 1,103684,1089,75625,77284,229441,23854493601,229441,33.0,322.0,275.0,479.0,278.0,479.0,393.0,155,75,18.75,51.666666666666664,20.25,27.0,21.75,30.749999999999996,6.75,8.999999999999996,37.199999999999996,63.55,38.75,57.35,26.35,18.6,62.27,58.95,38.92,1.65,48.3,76.64,30.25,157.4,153.99,133.35,94.97,143.02,172.21,124.42
1073,390,20,250,155,125,76,58,229,123,78,221,181,466,181,318,40,58,11,13,12,71,55,11,Bowles W&S,2704,56169,25,64,43681,228886641,43681,237.0,52.0,5.0,209.0,8.0,209.0,123.0,124,107,26.75,41.333333333333336,28.89,38.519999999999996,31.029999999999998,43.87,9.629999999999995,12.84,29.759999999999998,50.839999999999996,31.0,45.88,21.08,14.880000000000003,22.99,7.38,0.56,37.92,3.64,22.99,0.35,115.72,99.64,92.62,131.1,95.79,115.72,92.4
1074,390,30,250,155,125,76,58,229,123,78,221,181,466,181,318,40,60,27,14,48,38,8,23,Public Well 1,3844,51529,225,324,47961,312900721,47961,227.0,62.0,15.0,219.0,18.0,219.0,133.0,91,127,31.75,30.333333333333332,34.29,45.72,36.83,52.07,11.43,15.240000000000002,21.84,37.309999999999995,22.75,33.67,15.469999999999995,10.920000000000002,24.09,10.64,1.26,36.32,4.34,30.66,1.05,110.33,96.48,86.82,122.93,89.99,117.1,86.6
1075,390,40,250,155,125,76,58,229,123,78,221,181,466,181,318,40,13,40,29,21,9,11,95,Public Well 1,5184,47089,625,784,52441,418161601,52441,217.0,72.0,25.0,229.0,28.0,229.0,143.0,119,99,24.75,39.666666666666664,26.73,35.64,28.709999999999997,40.589999999999996,8.91,11.879999999999999,28.56,48.79,29.75,44.03,20.23,14.280000000000001,25.19,11.44,1.96,30.38,5.04,32.06,1.75,112.91,98.75,88.98,118.25,92.15,119.98,88.77
1076,390,50,250,155,125,76,58,229,123,78,221,181,466,181,318,40,39,47,52,23,43,76,36,Water Works II,6724,42849,1225,1444,57121,547981281,57121,207.0,82.0,35.0,239.0,38.0,239.0,153.0,151,165,41.25,50.333333333333336,44.550000000000004,59.4,47.849999999999994,67.64999999999999,14.849999999999994,19.799999999999997,36.24,61.91,37.75,55.87,25.669999999999995,18.119999999999997,26.29,12.24,2.66,28.98,5.74,33.46,2.45,152.03,137.56,127.69,154.8,130.86,159.41,127.47
1077,390,60,250,155,125,76,58,229,123,78,221,181,466,181,318,40,8,1,29,56,21,4,9,Public Well 2,8464,38809,2025,2304,62001,705911761,62001,197.0,92.0,45.0,249.0,48.0,249.0,163.0,21,107,26.75,7.0,28.89,38.519999999999996,31.029999999999998,43.87,9.629999999999995,12.84,5.04,8.61,5.25,7.77,3.5699999999999994,2.5199999999999996,27.39,13.04,3.36,27.58,6.44,34.86,3.15,76.76,61.98,52.0,76.95,55.18,84.45,51.79
1078,390,70,250,155,125,76,58,229,123,78,221,181,466,181,318,40,68,22,27,25,44,53,67,Public Well 1,10404,34969,3025,3364,67081,895745041,67081,187.0,102.0,55.0,259.0,58.0,259.0,173.0,188,118,29.5,62.666666666666664,31.860000000000003,42.48,34.22,48.379999999999995,10.619999999999994,14.159999999999997,45.12,77.08,47.0,69.56,31.96,22.560000000000002,28.49,13.84,4.06,26.18,7.14,36.26,3.85,152.49,137.4,127.33,150.11,130.5,160.49,127.11
1079,390,80,250,155,125,76,58,229,123,78,221,181,466,181,318,40,77,62,57,39,45,49,51,Water Works II,12544,31329,4225,4624,72361,1121513121,72361,177.0,112.0,65.0,269.0,68.0,269.0,183.0,177,203,50.75,59.0,54.81,73.08,58.87,83.22999999999999,18.269999999999996,24.359999999999992,42.48,72.57,44.25,65.49,30.089999999999996,21.239999999999995,29.59,14.64,4.76,24.78,7.84,43.04,4.55,180.5,165.1,154.92,175.54,158.09,194.35,154.71
1080,390,90,250,155,125,76,58,229,123,78,221,181,466,181,318,40,64,11,52,17,80,72,87,Public Well 1,14884,27889,5625,6084,77841,1387488001,77841,167.0,122.0,75.0,279.0,78.0,279.0,193.0,223,160,40.0,74.33333333333333,43.2,57.599999999999994,46.4,65.6,14.399999999999991,19.199999999999996,53.519999999999996,91.42999999999999,55.75,82.51,37.91,26.760000000000005,30.69,15.44,5.46,23.38,8.54,44.64,5.25,185.11,169.4,159.12,177.58,162.3,199.48,158.91
1081,390,100,250,155,125,76,58,229,123,78,221,181,466,181,318,40,85,23,13,18,23,52,80,Bowles W&S,17424,24649,7225,7744,83521,1698181681,83521,157.0,132.0,85.0,289.0,88.0,289.0,203.0,217,77,19.25,72.33333333333333,20.790000000000003,27.72,22.33,31.569999999999997,6.929999999999996,9.239999999999998,52.08,88.97,54.25,80.28999999999999,36.89,26.039999999999992,31.79,16.24,6.16,21.98,11.88,46.24,5.95,152.93,136.92,126.54,142.83,132.43,167.82,126.32
1082,390,110,250,155,125,76,58,229,123,78,221,181,466,181,318,40,4,47,24,38,36,38,24,Public Well 1,20164,21609,9025,9604,89401,2058346161,89401,147.0,142.0,95.0,299.0,98.0,299.0,213.0,66,145,36.25,22.0,39.150000000000006,52.199999999999996,42.05,59.449999999999996,13.04999999999999,17.4,15.84,27.06,16.5,24.419999999999998,11.219999999999999,7.919999999999998,32.89,17.04,6.86,16.17,12.78,47.84,6.65,115.51,99.19,88.7,98.29,94.8,130.91,88.49
1083,390,120,250,155,125,76,58,229,123,78,221,181,466,181,318,40,12,63,20,56,61,6,1,Public Well 1,23104,18769,11025,11664,95481,2472973441,95481,137.0,152.0,105.0,309.0,108.0,309.0,223.0,19,200,50.0,6.333333333333333,54.0,72.0,57.99999999999999,82.0,18.0,24.000000000000007,4.56,7.789999999999999,4.75,7.03,3.2299999999999995,2.2800000000000002,40.17,17.84,7.56,15.07,13.68,49.44,9.45,123.56,100.56,89.97,97.71,96.27,133.11,91.92
1084,390,130,250,155,125,76,58,229,123,78,221,181,466,181,318,40,28,29,41,36,80,16,94,Glendale Wells,26244,16129,13225,13924,101761,2947295521,101761,127.0,162.0,115.0,319.0,118.0,319.0,233.0,138,186,46.5,46.0,50.220000000000006,66.96,53.94,76.25999999999999,16.739999999999988,22.319999999999993,33.12,56.58,34.5,51.06,23.46,16.560000000000002,41.47,18.64,8.26,13.97,14.58,51.04,10.35,169.96,146.45,135.75,141.64,142.26,179.82,137.91
1085,390,140,250,155,125,76,58,229,123,78,221,181,466,181,318,40,74,45,26,64,9,38,81,Public Well 1,29584,13689,15625,16384,108241,3486784401,108241,117.0,172.0,125.0,329.0,128.0,329.0,243.0,193,144,36.0,64.33333333333333,38.88,51.839999999999996,41.76,59.04,12.959999999999994,17.28,46.32,79.13,48.25,71.41,32.809999999999995,23.159999999999997,42.77,19.44,8.96,12.87,15.48,52.64,11.25,178.95,154.92,144.13,148.16,150.84,189.12,146.49
1086,390,150,250,155,125,76,58,229,123,78,221,181,466,181,318,40,72,31,12,52,60,38,15,Public Well 2,33124,11449,18225,19044,114921,4097152081,114921,107.0,182.0,135.0,339.0,138.0,339.0,253.0,125,155,38.75,41.666666666666664,41.85,55.8,44.949999999999996,63.55,13.949999999999996,18.6,30.0,51.25,31.25,46.25,21.25,15.0,44.07,22.77,9.66,11.77,16.38,54.24,12.15,155.65,133.71,120.21,122.38,127.13,166.13,122.78
1087,390,160,250,155,125,76,58,229,123,78,221,181,466,181,318,40,84,68,5,9,51,34,86,Ground Surf,36864,9409,21025,21904,121801,4784350561,121801,97.0,192.0,145.0,349.0,148.0,349.0,263.0,204,133,33.25,68.0,35.910000000000004,47.879999999999995,38.57,54.529999999999994,11.969999999999992,15.959999999999994,48.96,83.64,51.0,75.48,34.68,24.480000000000004,45.37,23.67,10.36,10.67,17.28,55.84,13.05,182.2,159.85,146.14,146.46,153.26,192.98,148.91
1088,390,170,250,155,125,76,58,229,123,78,221,181,466,181,318,40,27,49,20,7,46,4,36,Water Works II,40804,7569,24025,24964,128881,5554571841,128881,87.0,202.0,155.0,359.0,158.0,359.0,273.0,67,122,30.5,22.333333333333332,32.940000000000005,43.92,35.379999999999995,50.019999999999996,10.979999999999997,14.64,16.08,27.47,16.75,24.79,11.39,8.04,46.67,24.57,15.8,9.57,26.26,57.44,13.95,121.6,98.84,89.81,83.39,100.58,132.69,87.9
1089,390,180,250,155,125,76,58,229,123,78,221,181,466,181,318,40,32,57,45,57,37,2,90,Public Well 1,44944,5929,27225,28224,136161,6414247921,136161,77.0,212.0,165.0,369.0,168.0,369.0,283.0,124,196,49.0,41.333333333333336,52.92,70.56,56.839999999999996,80.36,17.64,23.520000000000003,29.759999999999998,50.839999999999996,31.0,45.88,21.08,14.880000000000003,47.97,25.47,16.8,8.47,27.56,59.04,14.85,174.45,151.28,142.35,133.77,153.43,185.85,140.34
1090,390,190,250,155,125,76,58,229,123,78,221,181,466,181,318,40,40,31,25,35,23,15,87,Glendale Wells,49284,4489,30625,31684,143641,7370050801,143641,67.0,222.0,175.0,379.0,178.0,379.0,293.0,142,114,28.5,47.333333333333336,30.78,41.04,33.059999999999995,46.739999999999995,10.259999999999998,13.68,34.08,58.22,35.5,52.54,24.14,17.04,49.27,26.37,17.8,3.35,28.86,60.64,15.75,152.99,129.4,120.57,105.69,131.96,164.7,118.46
1091,390,200,250,155,125,76,58,229,123,78,221,181,466,181,318,40,57,48,20,65,77,35,60,Glendale Wells,53824,3249,34225,35344,151321,8428892481,151321,57.0,232.0,185.0,389.0,188.0,389.0,303.0,152,210,52.5,50.666666666666664,56.7,75.6,60.9,86.1,18.89999999999999,25.199999999999996,36.48,62.31999999999999,38.0,56.24,25.839999999999996,18.240000000000002,50.57,45.45,18.8,2.85,30.16,62.24,16.65,194.14,188.87,161.42,144.99,173.12,206.16,159.21
1092,390,210,250,155,125,76,58,229,123,78,221,181,466,181,318,40,20,69,2,70,36,35,17,Bowles W&S,58564,2209,38025,39204,159201,9597924961,159201,47.0,242.0,195.0,399.0,198.0,399.0,313.0,72,177,44.25,24.0,47.790000000000006,63.72,51.33,72.57,15.929999999999993,21.239999999999995,17.28,29.52,18.0,26.64,12.239999999999998,8.64,51.87,46.95,19.8,2.35,31.46,63.84,17.55,149.46,144.4,116.43,98.46,128.44,161.79,114.11
1093,390,220,250,155,125,76,58,229,123,78,221,181,466,181,318,40,62,58,30,7,11,29,94,Water Works II,63504,1369,42025,43264,167281,10884540241,167281,37.0,252.0,205.0,409.0,208.0,409.0,323.0,185,106,26.5,61.666666666666664,28.62,38.16,30.74,43.46,9.539999999999996,12.720000000000002,44.4,75.85,46.25,68.45,31.449999999999996,22.200000000000003,53.17,48.45,20.8,1.85,37.8,65.44,22.55,172.2,167.33,138.85,119.34,156.36,184.83,140.66
